DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season
2023-07-02,77.3,24,67.7,24,1012.2,20,11.0,24,8.5,24,9.2,24,22.9,28.0,91.0, ,71.1, ,0.0,G,,10010,2023,7,Summer
2023-07-03,80.6,24,69.5,24,1009.4,24,8.3,24,9.3,24,7.0,24,13.0,24.1,91.0, ,72.0, ,0.6,G,,10010,2023,7,Summer
2023-07-04,78.7,24,70.9,24,1011.3,19,10.2,24,9.8,24,4.3,24,12.0,,91.0, ,73.9, ,0.41,G,,10010,2023,7,Summer
2023-07-05,80.3,24,67.0,24,1014.2,24,13.2,24,8.7,24,5.1,24,14.0,17.1,93.9, ,71.1, ,0.24,G,,0,2023,7,Summer
2023-07-06,83.9,24,68.4,24,1013.6,24,12.6,24,10.0,24,6.4,24,13.0,17.1,93.9, ,71.1, ,0.0,G,,0,2023,7,Summer
2023-07-07,80.0,24,70.1,24,1011.1,22,10.2,24,10.0,24,6.7,24,13.0,15.0,87.1,*,75.2,*,0.0,G,,0,2023,7,Summer
2023-07-08,79.6,24,71.2,24,1010.5,20,9.5,24,10.0,24,6.7,24,11.1,,87.1, ,75.0, ,0.0,G,,10010,2023,7,Summer
2023-07-09,79.1,24,71.2,24,1009.8,22,8.7,24,9.4,24,7.8,24,13.0,19.0,87.1, ,71.1, ,0.0,G,,10010,2023,7,Summer
2023-07-10,77.2,24,68.2,24,1007.3,22,6.2,24,9.4,24,7.9,24,13.0,17.1,86.0, ,71.1, ,1.17,G,,10000,2023,7,Summer
2023-07-11,80.5,24,57.1,24,1010.9,24,9.9,24,10.0,24,6.9,24,12.0,,90.0, ,72.0, ,0.0,G,,0,2023,7,Summer
2023-07-12,85.3,24,59.5,24,1012.4,24,11.4,24,10.0,24,6.4,24,13.0,15.0,93.0, ,72.0, ,0.0,G,,0,2023,7,Summer
2023-07-13,84.0,24,67.5,24,1011.3,24,10.2,24,10.0,24,9.3,24,21.0,28.9,93.0, ,79.0, ,0.0,G,,0,2023,7,Summer
2023-07-14,78.9,24,70.2,24,1010.9,19,10.0,24,10.0,24,9.1,24,13.0,17.1,89.1, ,72.0, ,0.05,G,,10010,2023,7,Summer
2023-07-15,79.1,24,71.5,24,1013.1,21,12.1,24,9.9,24,5.4,24,15.9,20.0,89.1, ,72.0, ,0.19,G,,10010,2023,7,Summer
2023-07-16,79.0,24,74.6,24,1010.0,20,9.0,24,8.4,24,9.1,24,15.0,22.0,89.1, ,73.0, ,0.12,G,,10010,2023,7,Summer
2023-07-17,81.0,24,70.5,24,1011.6,24,10.5,24,9.8,24,5.2,24,14.0,18.1,90.0, ,73.9, ,1.28,G,,0,2023,7,Summer
2023-07-18,80.0,24,70.4,24,1013.6,24,12.7,24,9.7,24,7.2,24,15.9,26.0,90.0, ,75.0, ,0.0,G,,10010,2023,7,Summer
2023-07-19,77.5,24,66.4,24,1015.1,22,14.2,24,8.0,24,5.8,24,9.9,15.0,86.0, ,73.9, ,0.03,G,,10000,2023,7,Summer
2023-07-20,77.8,24,65.1,24,1015.1,23,14.2,24,7.9,24,6.2,24,9.9,15.9,84.9,*,71.6,*,0.23,G,,0,2023,7,Summer
2023-07-21,79.4,24,66.6,24,1008.6,22,7.6,24,9.1,24,7.7,24,13.0,19.0,87.1, ,72.0, ,0.26,G,,10010,2023,7,Summer
2023-07-22,77.9,24,58.8,24,1008.0,24,7.0,24,10.0,24,8.3,24,11.1,,87.1, ,71.1, ,0.02,G,,0,2023,7,Summer
2023-07-23,79.2,24,57.7,24,1012.7,24,11.7,24,10.0,24,5.0,24,12.0,,88.0, ,71.1, ,0.0,G,,0,2023,7,Summer
2023-07-24,80.7,24,60.6,24,1018.0,24,17.0,24,10.0,24,8.3,24,13.0,18.1,88.0, ,72.0, ,0.0,G,,0,2023,7,Summer
2023-07-25,78.4,24,66.2,24,1017.9,24,16.9,24,9.6,24,7.8,24,20.0,28.0,88.0, ,70.0, ,0.0,G,,10010,2023,7,Summer
2023-07-26,77.5,24,64.6,24,1018.2,22,17.1,24,10.0,24,4.7,24,15.0,17.1,89.1, ,70.0, ,0.33,G,,0,2023,7,Summer
2023-07-27,84.2,24,68.9,24,1014.3,24,13.4,24,10.0,24,11.5,24,17.1,27.0,95.0, ,71.1, ,0.0,G,,0,2023,7,Summer
2023-07-28,84.1,24,70.2,24,1014.3,23,13.2,24,9.7,24,5.9,24,17.1,28.9,95.0, ,75.9, ,0.41,G,,10010,2023,7,Summer
2023-07-29,85.3,24,69.0,24,1009.4,23,8.6,24,10.0,24,8.7,24,19.0,46.0,93.9, ,78.1, ,0.0,G,,10010,2023,7,Summer
2023-07-30,73.8,24,57.5,24,1011.9,22,10.1,23,10.0,24,11.1,24,18.1,24.1,91.0, ,66.9, ,0.05,G,,10010,2023,7,Summer
2023-07-31,76.4,24,51.4,24,1014.0,24,13.0,24,10.0,24,6.6,24,14.0,17.1,84.9, ,66.9, ,0.0,G,,0,2023,7,Summer
2023-08-01,74.5,24,51.9,24,1018.4,24,17.4,24,10.0,24,7.1,24,9.9,,84.9, ,68.0, ,0.0,G,,10000,2023,8,Summer
2023-08-02,72.5,24,48.3,24,1022.1,24,21.1,24,10.0,24,6.6,24,12.0,,80.1, ,66.0, ,0.0,G,,0,2023,8,Summer
2023-08-03,73.9,24,53.3,24,1020.0,24,19.0,24,10.0,24,10.1,24,17.1,24.1,80.1, ,66.0, ,0.0,G,,0,2023,8,Summer
2023-08-04,74.1,24,61.0,24,1014.9,21,13.7,24,10.0,24,10.4,24,15.9,20.0,80.1, ,69.1, ,0.0,G,,10000,2023,8,Summer
2023-08-05,76.9,24,63.8,24,1014.0,24,12.9,24,10.0,24,6.3,24,12.0,,84.9, ,72.0, ,0.0,G,,0,2023,8,Summer
2023-08-06,78.2,24,56.6,24,1015.5,24,14.5,24,10.0,24,6.4,24,14.0,,86.0, ,70.0, ,0.0,G,,0,2023,8,Summer
2023-08-07,76.3,24,68.7,24,1012.7,19,11.4,24,9.3,24,11.4,24,19.0,28.0,86.0, ,69.1, ,0.9,G,,10000,2023,8,Summer
2023-08-08,75.7,24,65.9,24,1004.4,22,3.5,24,9.9,24,11.1,24,22.0,29.9,82.0, ,69.1, ,0.17,G,,10000,2023,8,Summer
2023-08-09,77.5,24,56.9,24,1005.8,24,4.8,24,10.0,24,14.0,24,21.0,27.0,88.0, ,71.1, ,0.0,G,,0,2023,8,Summer
2023-08-10,76.9,24,61.6,24,1006.8,21,5.2,24,9.2,24,6.2,24,13.0,21.0,88.0, ,71.1, ,0.0,G,,10010,2023,8,Summer
2023-08-11,75.8,24,62.5,24,1006.5,23,5.1,24,9.9,24,8.0,24,13.0,22.0,87.1, ,70.0, ,0.49,G,,0,2023,8,Summer
2023-08-12,77.3,24,64.1,24,1011.5,24,10.4,24,9.9,24,6.2,24,14.0,21.0,87.1, ,70.0, ,0.0,G,,10000,2023,8,Summer
2023-08-13,78.6,24,66.5,24,1010.8,24,9.7,24,9.7,24,8.5,24,32.1,44.1,88.0, ,70.0, ,0.83,G,,110010,2023,8,Summer
2023-08-14,80.7,24,61.3,24,1014.0,24,12.9,24,10.0,24,5.7,24,13.0,,88.0, ,71.1, ,0.74,G,,0,2023,8,Summer
2023-08-15,75.1,24,68.0,24,1009.3,18,7.6,24,8.9,24,9.4,24,19.0,21.0,88.0, ,70.0, ,1.54,G,,10000,2023,8,Summer
2023-08-16,74.3,24,67.5,24,1012.3,17,10.7,24,9.6,24,8.1,24,11.1,,80.1, ,70.0, ,0.8,G,,10000,2023,8,Summer
2023-08-17,75.0,24,67.9,24,1014.0,21,13.1,24,9.7,24,8.2,24,14.0,17.1,80.1, ,70.0, ,0.0,A,,0,2023,8,Summer
2023-08-18,76.6,24,64.7,24,1007.3,19,6.2,24,9.4,24,10.2,24,21.0,28.9,82.9, ,69.1, ,1.57,G,,10010,2023,8,Summer
2023-08-19,72.7,24,50.5,24,1013.4,24,12.4,24,10.0,24,10.6,24,17.1,21.0,82.9, ,64.9, ,0.0,I,,0,2023,8,Summer
2023-08-20,77.5,24,53.0,24,1017.9,24,16.9,24,10.0,24,6.8,24,13.0,15.9,87.1, ,64.9, ,0.0,G,,0,2023,8,Summer
2023-08-21,81.3,24,62.2,24,1017.1,24,16.1,24,10.0,24,6.8,24,12.0,,87.1, ,69.1, ,0.0,G,,0,2023,8,Summer
2023-08-22,75.5,24,57.0,24,1017.3,24,16.3,24,10.0,24,10.5,24,15.9,22.0,87.1, ,68.0, ,0.0,G,,0,2023,8,Summer
2023-08-23,72.2,24,50.6,24,1019.7,24,18.7,24,10.0,24,8.3,24,11.1,,80.1, ,66.9, ,0.0,G,,0,2023,8,Summer
2023-08-24,72.1,24,60.3,24,1017.8,22,16.8,24,9.7,24,8.8,24,17.1,21.0,79.0, ,66.9, ,0.0,G,,10000,2023,8,Summer
2023-08-25,73.4,24,68.7,24,1012.8,18,11.6,24,9.3,24,9.3,24,13.0,19.0,79.0, ,68.0, ,0.04,G,,10000,2023,8,Summer
2023-08-26,77.3,24,69.6,24,1009.7,24,8.7,24,9.6,24,4.0,24,14.0,19.0,84.9, ,71.1, ,1.03,G,,110000,2023,8,Summer
2023-08-27,76.7,24,62.2,24,1012.0,24,11.0,24,10.0,24,6.0,24,8.9,,84.9, ,70.0, ,0.04,G,,0,2023,8,Summer
2023-08-28,74.0,24,64.4,24,1016.3,22,15.2,24,10.0,24,6.8,24,9.9,,82.9, ,70.0, ,0.0,G,,0,2023,8,Summer
2023-08-29,72.4,24,65.1,24,1014.8,21,13.8,24,10.0,24,7.7,24,12.0,,78.1, ,68.0, ,0.0,G,,0,2023,8,Summer
2023-08-30,76.7,24,66.6,24,1006.9,14,5.9,24,9.7,24,7.8,24,15.0,22.0,84.9, ,68.0, ,0.0,G,,10000,2023,8,Summer
2023-08-31,71.5,24,52.7,24,1011.5,24,10.5,24,10.0,24,11.4,24,18.1,24.1,84.9, ,64.9, ,0.21,G,,0,2023,8,Summer
2023-09-01,68.9,24,46.7,24,1022.8,24,21.8,24,10.0,24,9.1,24,13.0,,77.0, ,62.1, ,0.0,G,,0,2023,9,Fall
2023-09-02,70.4,24,53.4,24,1022.7,24,21.6,24,10.0,24,6.8,24,13.0,18.1,79.0, ,62.1, ,0.0,G,,0,2023,9,Fall
2023-09-03,77.4,24,61.0,24,1014.7,24,13.7,24,10.0,24,6.9,24,11.1,18.1,90.0, ,64.9, ,0.0,G,,0,2023,9,Fall
2023-09-04,81.7,24,67.1,24,1011.1,24,10.0,24,10.0,24,4.9,24,11.1,,90.0, ,70.0, ,0.0,G,,0,2023,9,Fall
2023-09-05,83.3,24,69.4,24,1012.4,24,11.4,24,10.0,24,4.5,24,8.9,,90.0, ,75.9, ,0.0,G,,0,2023,9,Fall
2023-09-06,84.9,24,69.6,24,1010.8,24,9.8,24,10.0,24,4.2,24,8.0,,93.0, ,77.0, ,0.0,G,,0,2023,9,Fall
2023-09-07,87.3,24,68.1,24,1008.5,24,7.5,24,10.0,24,4.9,24,14.0,22.0,96.1, ,78.1, ,0.0,G,,10000,2023,9,Fall
2023-09-08,79.8,24,68.6,24,1012.2,19,11.3,24,9.4,24,5.5,24,13.0,14.0,96.1, ,73.9, ,0.02,G,,10010,2023,9,Fall
2023-09-09,78.5,24,71.7,24,1017.0,16,16.1,24,9.2,24,5.1,24,9.9,14.0,90.0, ,73.9, ,0.05,G,,10010,2023,9,Fall
2023-09-10,75.8,24,69.6,24,1018.5,22,17.6,24,9.6,24,5.7,24,9.9,17.1,88.0, ,70.0, ,0.0,G,,10010,2023,9,Fall
2023-09-11,74.8,24,70.2,24,1016.1,18,14.9,24,8.6,24,7.1,24,19.0,22.0,82.0, ,70.0, ,2.15,G,,10010,2023,9,Fall
2023-09-12,74.1,24,66.5,24,1015.1,23,14.2,24,10.0,24,5.4,24,11.1,,82.9, ,69.1, ,1.77,G,,0,2023,9,Fall
2023-09-13,76.5,24,67.5,24,1013.1,21,11.9,24,9.9,24,7.0,24,13.0,,82.9, ,69.1, ,0.11,G,,10000,2023,9,Fall
2023-09-14,73.1,24,56.4,24,1015.7,24,14.6,24,10.0,24,7.9,24,14.0,18.1,78.1,*,66.0,*,0.01,G,,0,2023,9,Fall
2023-09-15,64.6,24,49.3,24,1017.6,24,16.6,24,10.0,24,11.8,24,18.1,22.9,79.0, ,57.9, ,0.0,G,,0,2023,9,Fall
2023-09-16,68.0,24,48.0,24,1012.8,24,11.7,24,10.0,24,11.5,24,15.9,21.0,77.0, ,57.9, ,0.0,G,,0,2023,9,Fall
2023-09-17,70.0,24,49.4,24,1013.3,24,12.3,24,10.0,24,7.0,24,13.0,19.0,79.0, ,62.1, ,0.0,G,,0,2023,9,Fall
2023-09-18,68.0,24,63.4,24,1009.8,18,8.1,24,7.1,24,6.3,24,15.9,24.1,79.0, ,62.1, ,0.47,G,,10010,2023,9,Fall
2023-09-19,67.0,24,53.5,24,1011.6,24,10.5,24,10.0,24,12.7,24,18.1,22.0,75.0,*,62.1,*,0.91,G,,0,2023,9,Fall
2023-09-20,68.3,24,47.9,24,1019.6,24,18.6,24,10.0,24,7.7,24,11.1,14.0,75.9, ,61.0, ,0.0,G,,0,2023,9,Fall
2023-09-21,67.2,24,49.0,24,1023.4,24,22.4,24,10.0,24,5.9,24,11.1,18.1,75.9, ,60.1, ,0.0,G,,0,2023,9,Fall
2023-09-22,65.8,24,54.2,24,1026.6,24,25.6,24,10.0,24,9.1,24,18.1,,73.0, ,60.1, ,0.0,G,,0,2023,9,Fall
2023-09-23,62.0,24,54.6,24,1021.6,21,20.7,24,7.5,24,18.0,24,25.1,35.0,72.0, ,59.0, ,0.02,G,,10000,2023,9,Fall
2023-09-24,63.7,24,61.1,24,1016.2,19,14.9,24,4.8,24,20.5,24,26.0,35.0,66.0, ,59.0, ,0.99,G,,10000,2023,9,Fall
2023-09-25,62.3,24,59.2,24,1015.6,13,15.1,24,3.5,24,17.3,24,28.0,38.1,66.0, ,59.0, ,0.82,G,,10000,2023,9,Fall
2023-09-26,60.8,24,54.2,24,1025.3,18,24.3,24,7.0,24,15.0,24,22.9,28.0,64.0, ,59.0, ,0.23,G,,10000,2023,9,Fall
2023-09-27,60.0,24,46.0,24,1027.1,24,26.0,24,10.0,24,10.9,24,15.9,24.1,66.0, ,53.1, ,0.25,G,,0,2023,9,Fall
2023-09-28,60.7,24,52.0,24,1025.0,21,23.9,24,9.6,24,10.7,24,17.1,21.0,66.9, ,53.1, ,0.0,G,,10000,2023,9,Fall
2023-09-29,61.4,24,57.3,24,1022.2,13,20.6,24,5.6,24,14.2,24,21.0,27.0,66.9, ,55.9, ,1.8,G,,10010,2023,9,Fall
2023-09-30,60.9,24,56.2,24,1020.9,20,19.8,24,9.0,24,8.3,24,11.1,,66.0, ,57.0, ,3.07,G,,10000,2023,9,Fall
2023-10-01,67.3,24,57.2,24,1021.3,24,20.3,24,9.9,24,6.8,24,12.0,15.0,77.0, ,57.0, ,0.09,G,,0,2023,10,Fall
2023-10-02,71.1,24,57.9,24,1021.4,24,20.4,24,10.0,24,4.9,24,8.9,,79.0, ,61.0, ,0.0,G,,0,2023,10,Fall
2023-10-03,70.5,24,57.7,24,1021.3,24,20.3,24,10.0,24,4.1,24,8.9,,82.9, ,63.0, ,0.0,G,,0,2023,10,Fall
2023-10-04,73.3,24,62.2,24,1021.3,24,20.3,24,10.0,24,3.7,24,11.1,,84.0, ,63.0, ,0.0,G,,0,2023,10,Fall
2023-10-05,70.1,24,59.2,24,1023.0,24,21.9,24,10.0,24,6.0,24,11.1,17.1,77.0,*,64.0,*,0.0,G,,0,2023,10,Fall
2023-10-06,68.3,24,65.1,24,1018.1,13,16.6,24,4.1,24,6.6,24,8.9,,78.1, ,63.0, ,0.0,G,,10000,2023,10,Fall
2023-10-07,67.0,24,62.8,24,1008.2,14,6.7,24,5.8,24,8.3,24,22.0,31.1,71.1, ,59.0, ,0.13,G,,10000,2023,10,Fall
2023-10-08,57.0,24,41.7,24,1003.8,24,2.8,24,10.0,24,14.3,24,18.1,24.1,70.0, ,52.0, ,0.8,G,,0,2023,10,Fall
2023-10-09,56.1,24,36.2,24,1007.6,24,6.6,24,10.0,24,10.8,24,17.1,22.9,62.1, ,50.0, ,0.0,G,,0,2023,10,Fall
2023-10-10,59.2,24,44.0,24,1009.3,24,8.3,24,10.0,24,6.1,24,11.1,15.9,64.9, ,50.0, ,0.01,G,,10000,2023,10,Fall
2023-10-11,63.1,24,44.8,24,1010.5,24,9.5,24,10.0,24,5.7,24,9.9,15.9,71.1, ,54.0, ,0.0,A,,0,2023,10,Fall
2023-10-12,63.5,24,49.4,24,1011.6,24,10.7,24,9.9,24,3.3,24,9.9,,71.1, ,55.9, ,0.0,G,,0,2023,10,Fall
2023-10-13,60.0,24,42.2,24,1013.6,24,12.6,24,10.0,24,7.2,24,12.0,15.0,71.1, ,54.0, ,0.0,G,,0,2023,10,Fall
2023-10-14,55.8,24,42.8,24,1011.4,23,10.2,24,8.6,24,6.3,24,14.0,,64.9, ,50.0, ,0.0,G,,10000,2023,10,Fall
2023-10-15,55.0,24,43.5,24,999.8,23,998.9,24,9.8,24,12.4,24,17.1,22.9,61.0, ,50.0, ,0.72,G,,10000,2023,10,Fall
2023-10-16,55.7,24,42.4,24,1002.5,24,1.5,24,10.0,24,10.8,24,17.1,18.1,64.9, ,50.0, ,0.01,G,,0,2023,10,Fall
2023-10-17,58.2,24,45.0,24,1010.5,24,9.5,24,10.0,24,7.2,24,9.9,,64.9, ,50.0, ,0.0,G,,0,2023,10,Fall
2023-10-18,59.2,24,47.9,24,1019.3,24,18.2,24,10.0,24,3.8,24,7.0,,64.0, ,53.1, ,0.0,G,,0,2023,10,Fall
2023-10-19,59.2,24,46.4,24,1020.2,24,19.2,24,10.0,24,5.9,24,11.1,15.0,66.0, ,52.0, ,0.0,G,,0,2023,10,Fall
2023-10-20,62.0,24,56.3,24,1011.3,17,8.8,24,8.1,24,9.4,24,15.9,25.1,66.0, ,52.0, ,0.15,G,,10000,2023,10,Fall
2023-10-21,61.5,24,55.3,24,992.9,16,992.3,24,8.3,24,9.4,24,21.0,32.1,64.9, ,57.9, ,0.95,G,,10000,2023,10,Fall
2023-10-22,56.5,24,40.0,24,1001.1,24,0.0,24,10.0,24,14.7,24,21.0,28.9,64.9, ,53.1, ,0.44,G,,0,2023,10,Fall
2023-10-23,53.3,24,37.8,24,1016.7,24,15.6,24,10.0,24,12.7,24,21.0,32.1,62.1, ,48.0, ,0.0,G,,0,2023,10,Fall
2023-10-24,56.6,24,41.3,24,1026.8,24,25.7,24,10.0,24,5.4,24,11.1,,66.0, ,48.0, ,0.0,G,,0,2023,10,Fall
2023-10-25,61.8,24,45.2,24,1025.4,24,24.4,24,10.0,24,7.9,24,9.9,,73.9, ,50.0, ,0.0,G,,0,2023,10,Fall
2023-10-26,68.6,24,47.7,24,1023.0,24,21.9,24,10.0,24,4.5,24,8.0,,80.1, ,53.1, ,0.0,G,,0,2023,10,Fall
2023-10-27,69.0,24,51.9,24,1019.6,24,18.6,24,10.0,24,4.4,24,8.9,,80.1, ,59.0, ,0.0,G,,0,2023,10,Fall
2023-10-28,72.9,24,56.7,24,1015.7,24,14.7,24,10.0,24,7.5,24,12.0,15.9,82.0, ,63.0, ,0.0,G,,0,2023,10,Fall
2023-10-29,59.4,24,48.6,24,1018.9,21,17.7,24,8.4,24,9.5,24,15.0,22.9,82.0, ,53.1, ,0.02,G,,10000,2023,10,Fall
2023-10-30,55.6,24,52.1,24,1012.1,14,9.6,24,4.5,24,7.7,24,17.1,24.1,60.8,*,51.8,*,0.96,G,,10000,2023,10,Fall
2023-10-31,50.1,24,34.3,24,1016.7,23,15.7,24,10.0,24,9.5,24,17.1,22.0,60.1, ,46.0, ,0.56,G,,10000,2023,10,Fall
2023-11-01,47.1,24,31.2,24,1016.4,23,15.1,24,10.0,24,10.1,24,19.0,25.1,52.0, ,42.1, ,0.0,G,,10000,2023,11,Fall
2023-11-02,43.6,24,25.5,24,1029.1,24,28.0,24,10.0,24,8.7,24,18.1,22.0,50.0, ,37.9, ,0.0,G,,0,2023,11,Fall
2023-11-03,48.4,24,29.1,24,1031.2,24,30.2,24,10.0,24,7.8,24,13.0,20.0,55.9, ,37.9, ,0.0,G,,0,2023,11,Fall
2023-11-04,53.4,24,34.7,24,1024.1,24,23.1,24,10.0,24,5.7,24,9.9,,62.1, ,42.1, ,0.0,G,,0,2023,11,Fall
2023-11-05,57.8,24,38.4,24,1017.1,24,16.1,24,10.0,24,3.9,24,8.9,,64.9, ,48.0, ,0.0,G,,0,2023,11,Fall
2023-11-06,51.0,24,35.1,24,1020.1,24,19.1,24,10.0,24,7.4,24,9.9,,57.9,*,45.0,*,0.0,G,,0,2023,11,Fall
2023-11-07,58.5,24,47.9,24,1010.2,24,9.2,24,9.9,24,8.4,24,13.0,18.1,66.0, ,45.0, ,0.05,G,,10000,2023,11,Fall
2023-11-08,51.0,24,30.5,24,1015.4,24,14.4,24,10.0,24,11.3,24,17.1,25.1,66.0, ,44.1, ,0.0,I,,0,2023,11,Fall
2023-11-09,49.6,24,33.5,24,1013.8,24,12.8,24,10.0,24,5.5,24,9.9,,57.9, ,43.0, ,0.0,G,,0,2023,11,Fall
2023-11-10,52.9,24,33.8,24,1017.4,24,16.4,24,10.0,24,7.1,24,12.0,17.1,57.9, ,43.0, ,0.0,G,,0,2023,11,Fall
2023-11-11,49.8,24,33.7,24,1024.0,24,23.1,24,10.0,24,9.9,24,14.0,18.1,55.0, ,46.9, ,0.0,G,,0,2023,11,Fall
2023-11-12,42.4,24,25.8,24,1031.3,24,30.3,24,10.0,24,7.9,24,11.1,,55.0, ,37.0, ,0.0,G,,0,2023,11,Fall
2023-11-13,42.2,24,25.3,24,1027.8,24,26.8,24,10.0,24,5.7,24,9.9,,50.0, ,37.0, ,0.0,G,,0,2023,11,Fall
2023-11-14,49.0,24,31.5,24,1022.9,24,21.9,24,10.0,24,11.2,24,20.0,27.0,54.0, ,37.0, ,0.0,G,,0,2023,11,Fall
2023-11-15,46.8,24,30.9,24,1029.3,24,28.3,24,10.0,24,5.7,24,8.9,,54.0, ,42.1, ,0.0,G,,0,2023,11,Fall
2023-11-16,53.7,24,36.2,24,1024.0,24,23.0,24,10.0,24,6.7,24,9.9,19.0,66.0, ,42.1, ,0.0,G,,0,2023,11,Fall
2023-11-17,57.4,24,45.5,24,1018.2,24,17.2,24,10.0,24,7.5,24,15.9,,66.0, ,46.0, ,0.0,G,,0,2023,11,Fall
2023-11-18,56.2,24,44.6,24,1007.6,24,6.4,24,10.0,24,9.6,24,15.9,24.1,66.0, ,48.0, ,0.0,G,,10000,2023,11,Fall
2023-11-19,47.8,24,26.8,24,1012.2,24,11.2,24,10.0,24,9.0,24,14.0,19.0,61.0, ,41.0, ,0.0,G,,0,2023,11,Fall
2023-11-20,43.7,24,21.7,24,1024.0,24,23.0,24,10.0,24,9.9,24,20.0,26.0,55.9, ,39.0, ,0.0,G,,0,2023,11,Fall
2023-11-21,40.8,24,24.2,24,1031.6,24,30.7,24,10.0,24,11.2,24,17.1,22.9,46.9, ,35.1, ,0.0,G,,10000,2023,11,Fall
2023-11-22,50.8,24,45.4,24,1009.9,17,9.0,24,7.0,24,12.9,24,24.1,32.1,54.0, ,35.1, ,2.39,G,,10000,2023,11,Fall
2023-11-23,49.7,24,36.5,24,1008.6,24,7.3,24,10.0,24,11.2,24,20.0,25.1,54.0, ,45.0, ,1.78,G,,0,2023,11,Fall
2023-11-24,48.4,24,29.4,24,1018.2,24,17.1,24,10.0,24,10.5,24,17.1,26.0,53.1, ,39.9, ,0.0,G,,0,2023,11,Fall
2023-11-25,36.1,24,17.2,24,1028.3,24,27.3,24,10.0,24,7.7,24,22.0,34.0,51.1, ,32.0, ,0.0,G,,0,2023,11,Fall
2023-11-26,41.4,24,28.7,24,1023.7,24,23.0,24,9.7,24,6.2,24,14.0,,52.0, ,32.0, ,0.0,G,,10000,2023,11,Fall
2023-11-27,49.8,24,39.7,24,1006.2,24,4.8,24,9.1,24,13.1,24,18.1,34.0,55.9, ,36.0, ,0.33,G,,10000,2023,11,Fall
2023-11-28,37.7,24,16.9,24,1010.4,24,9.1,24,10.0,24,15.8,24,21.0,28.9,55.9, ,34.0, ,0.03,G,,1000,2023,11,Fall
2023-11-29,33.2,24,12.7,24,1018.1,24,17.1,24,10.0,24,11.7,24,19.0,26.0,39.9, ,28.0, ,0.0,G,,0,2023,11,Fall
2023-11-30,41.2,24,17.3,24,1019.5,24,18.5,24,10.0,24,9.1,24,13.0,20.0,52.0, ,28.0, ,0.0,G,,0,2023,11,Fall
2023-12-01,45.8,24,32.1,24,1020.6,24,19.6,24,9.7,24,6.6,24,11.1,15.0,52.0, ,36.0, ,0.0,G,,10000,2023,12,Winter
2023-12-02,49.8,24,44.5,24,1016.1,19,15.4,24,7.6,24,5.8,24,8.9,,59.0, ,41.0, ,0.46,G,,10000,2023,12,Winter
2023-12-03,49.4,24,46.6,24,1010.8,20,10.6,24,3.8,24,9.2,24,18.1,24.1,59.0, ,46.9, ,0.15,G,,110000,2023,12,Winter
2023-12-04,49.1,24,38.2,24,1007.0,23,5.7,24,9.0,24,10.8,24,15.9,22.9,53.1, ,46.0, ,0.48,G,,10000,2023,12,Winter
2023-12-05,42.9,24,27.2,24,1014.4,24,13.4,24,10.0,24,10.0,24,14.0,20.0,53.1, ,39.0, ,0.0,G,,0,2023,12,Winter
2023-12-06,39.0,24,23.9,24,1015.5,24,14.5,24,10.0,24,9.1,24,17.1,22.9,44.1, ,36.0, ,0.0,G,,0,2023,12,Winter
2023-12-07,35.8,24,20.4,24,1016.7,24,15.7,24,9.9,24,9.9,24,17.1,22.0,41.0, ,33.1, ,0.0,G,,1000,2023,12,Winter
2023-12-08,43.4,24,30.3,24,1019.8,24,18.8,24,10.0,24,5.3,24,13.0,,50.0, ,33.1, ,0.0,G,,0,2023,12,Winter
2023-12-09,47.6,24,40.4,24,1022.3,21,21.5,24,9.3,24,4.5,24,8.0,,57.0, ,37.0, ,0.0,G,,0,2023,12,Winter
2023-12-10,52.9,24,48.6,24,1015.3,22,14.2,24,7.9,24,5.7,24,15.0,21.0,57.9, ,41.0, ,0.0,G,,10010,2023,12,Winter
2023-12-11,47.0,24,39.1,24,1007.5,22,5.5,24,8.0,24,16.6,24,28.9,34.0,60.1, ,39.9, ,1.81,G,,10000,2023,12,Winter
2023-12-12,40.6,24,21.4,24,1025.8,24,24.8,24,10.0,24,11.4,24,21.0,27.0,48.9, ,37.0, ,0.04,G,,0,2023,12,Winter
2023-12-13,43.1,24,23.2,24,1030.1,24,29.1,24,10.0,24,10.4,24,17.1,24.1,46.9, ,37.0, ,0.0,G,,0,2023,12,Winter
2023-12-14,37.9,24,17.3,24,1036.2,24,35.2,24,10.0,24,10.1,24,14.0,21.0,46.9, ,34.0, ,0.0,G,,0,2023,12,Winter
2023-12-15,45.0,24,22.4,24,1029.2,24,28.1,24,10.0,24,9.0,24,13.0,17.1,59.0, ,34.0, ,0.0,G,,0,2023,12,Winter
2023-12-16,50.5,24,30.6,24,1029.7,24,28.7,24,10.0,24,6.8,24,13.0,,59.0, ,37.9, ,0.0,G,,0,2023,12,Winter
2023-12-17,48.5,24,42.3,24,1027.8,21,26.0,24,9.0,24,9.8,24,14.0,21.0,57.0, ,44.1, ,0.0,G,,10000,2023,12,Winter
