DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season,HUMID
2021-12-14,50.2,24,19.4,24,1028.5,24,27.5,24,10.0,24,9.7,24,15.0,20.0,54.0, ,42.1, ,0.0,G,,0,2021,12,Winter,36.0
2021-12-15,46.9,24,28.4,24,1036.0,24,35.0,24,10.0,24,7.2,24,12.0,17.1,55.0, ,39.9, ,0.0,G,,0,2021,12,Winter,59.0
2021-12-16,56.5,24,43.0,24,1020.1,23,19.8,24,10.0,24,8.7,24,13.0,22.9,63.0, ,39.9, ,0.0,G,,0,2021,12,Winter,56.0
2021-12-17,59.4,24,31.4,24,1015.3,24,14.3,24,10.0,24,11.1,24,18.1,28.9,63.0, ,54.0, ,0.0,G,,0,2021,12,Winter,31.0
2021-12-18,45.7,24,28.2,24,1021.1,19,19.2,24,9.2,24,7.2,24,9.9,,55.0,*,39.2,*,0.01,G,,10000,2021,12,Winter,74.0
2021-12-19,42.3,24,32.4,24,1015.5,20,13.1,24,6.6,24,11.9,24,22.0,28.0,50.0, ,36.0, ,0.09,G,,11000,2021,12,Winter,59.0
2021-12-20,32.0,24,15.0,24,1026.0,24,25.0,24,10.0,24,8.6,24,18.1,25.1,45.0, ,27.0, ,0.01,G,,0,2021,12,Winter,48.0
2021-12-21,37.3,24,19.9,24,1020.2,24,19.2,24,10.0,24,6.0,24,9.9,,43.0, ,27.0, ,0.0,G,,0,2021,12,Winter,53.0
2021-12-22,43.2,24,30.5,24,1005.5,21,4.5,24,9.1,24,10.9,24,22.9,34.0,48.0, ,33.1, ,0.16,G,,10000,2021,12,Winter,58.0
2021-12-23,35.2,24,15.9,24,1017.8,24,16.9,24,10.0,24,14.7,24,22.9,27.0,48.0, ,32.0, ,0.0,I,,0,2021,12,Winter,46.0
2021-12-24,35.0,24,23.9,24,1019.4,22,18.5,24,9.7,24,6.9,24,14.0,19.0,39.0, ,30.9, ,0.02,G,1.2,1000,2021,12,Winter,75.0
2021-12-25,40.4,24,35.0,24,1005.7,22,5.3,24,7.4,24,5.1,24,8.9,,50.0, ,30.9, ,0.05,G,1.2,10000,2021,12,Winter,83.0
2021-12-26,47.6,24,34.7,24,1007.4,24,6.3,24,9.7,24,13.6,24,22.0,29.9,52.0, ,36.0, ,0.11,G,,0,2021,12,Winter,54.0
2021-12-27,38.7,24,23.0,24,1017.7,24,16.7,24,10.0,24,9.7,24,21.0,31.1,52.0, ,35.1, ,0.0,G,,0,2021,12,Winter,59.0
2021-12-28,41.4,24,32.2,24,1011.1,18,9.8,24,9.4,24,6.0,24,11.1,,48.0, ,35.1, ,0.08,G,,11000,2021,12,Winter,67.0
2021-12-29,43.4,24,36.1,24,1011.7,20,10.5,24,7.1,24,6.8,24,12.0,,48.0, ,37.0, ,0.21,G,,10000,2021,12,Winter,84.0
2021-12-30,45.0,24,40.9,24,1013.9,15,13.0,24,4.1,24,4.7,24,8.9,,48.2,*,42.8,*,0.05,G,,10000,2021,12,Winter,85.0
2021-12-31,50.0,24,44.6,24,1013.7,19,12.6,24,7.1,24,5.7,24,8.9,,55.0, ,43.0, ,0.0,H,,10000,2021,12,Winter,81.0
2022-01-01,52.8,24,48.9,24,1009.4,16,9.3,24,6.6,24,5.4,24,8.9,,57.0, ,48.0, ,0.0,G,,10000,2022,1,Winter,89.0
2022-01-02,52.5,24,48.6,24,1002.7,20,1.7,24,4.9,24,6.9,24,18.1,25.1,60.1, ,46.9, ,0.8,G,,110000,2022,1,Winter,80.0
2022-01-03,34.5,24,18.9,24,1017.4,24,16.4,24,10.0,24,12.7,24,18.1,25.1,60.1, ,28.0, ,0.04,G,,0,2022,1,Winter,49.0
2022-01-04,27.1,24,9.6,24,1027.0,24,26.0,24,10.0,24,9.0,24,15.0,22.0,39.0, ,21.0, ,0.0,G,,0,2022,1,Winter,48.0
2022-01-05,37.8,24,27.7,24,1019.6,18,17.5,24,8.4,24,6.7,24,11.1,21.0,48.0, ,21.0, ,0.03,G,,11000,2022,1,Winter,76.0
2022-01-06,40.9,24,24.7,24,1009.6,24,8.6,24,10.0,24,10.1,24,15.9,28.0,48.0, ,32.0, ,0.21,G,,0,2022,1,Winter,45.0
2022-01-07,33.2,24,20.3,24,1012.1,18,9.9,24,7.3,24,12.6,24,24.1,31.1,43.0, ,30.0, ,0.31,G,5.9,101000,2022,1,Winter,63.0
2022-01-08,27.5,24,8.2,24,1029.5,24,28.5,24,10.0,24,12.2,24,22.0,28.0,36.0, ,23.0, ,0.02,G,3.1,0,2022,1,Winter,43.0
2022-01-09,34.6,24,19.5,24,1027.2,24,26.3,24,10.0,24,9.0,24,15.0,22.9,41.0, ,23.0, ,0.0,G,2.0,10000,2022,1,Winter,65.0
2022-01-10,34.8,24,18.7,24,1018.2,24,16.9,24,10.0,24,13.7,24,21.0,28.0,42.1, ,28.0, ,0.11,G,3.1,10000,2022,1,Winter,44.0
2022-01-11,22.3,24,2.7,24,1028.3,24,27.3,24,9.9,24,14.8,24,26.0,31.1,42.1, ,17.1, ,0.0,G,,1000,2022,1,Winter,41.0
2022-01-12,28.6,24,7.5,24,1025.9,24,24.9,24,10.0,24,8.3,24,15.0,22.0,42.1, ,17.1, ,0.0,G,,0,2022,1,Winter,44.0
2022-01-13,39.2,24,24.3,24,1016.7,24,15.6,24,10.0,24,4.6,24,8.9,,46.0, ,19.9, ,0.0,G,,0,2022,1,Winter,64.0
2022-01-14,40.6,24,30.7,24,1009.6,21,8.4,24,10.0,24,12.4,24,24.1,33.0,46.0, ,33.1, ,0.0,G,,0,2022,1,Winter,64.0
2022-01-15,19.9,24,4.2,24,1020.8,24,19.8,24,10.0,24,12.6,24,19.0,28.0,43.0, ,12.9, ,0.0,G,,0,2022,1,Winter,48.0
2022-01-16,17.6,24,4.4,24,1028.1,23,27.0,24,10.0,24,9.6,24,15.0,15.9,34.0, ,10.0, ,0.0,G,,1000,2022,1,Winter,66.0
2022-01-17,39.0,24,31.9,24,992.4,16,993.4,24,7.1,24,16.3,24,28.0,36.9,46.0,*,32.0,*,1.41,G,,11000,2022,1,Winter,69.0
2022-01-18,35.2,24,16.9,24,1005.1,24,4.1,24,9.9,24,19.1,24,26.0,35.0,46.0, ,32.0, ,0.01,G,,1000,2022,1,Winter,45.0
2022-01-19,37.7,24,18.8,24,1019.1,24,18.0,24,10.0,24,8.3,24,14.0,22.9,51.1, ,28.9, ,0.0,G,,0,2022,1,Winter,46.0
2022-01-20,41.1,24,26.3,24,1017.7,21,16.7,24,8.3,24,9.6,24,15.0,21.0,51.1, ,28.9, ,0.12,G,,11000,2022,1,Winter,60.0
2022-01-21,21.2,24,2.5,24,1031.7,24,30.7,24,10.0,24,12.8,24,19.0,25.1,46.9, ,15.1, ,0.13,G,,0,2022,1,Winter,43.0
2022-01-22,21.3,24,3.1,24,1030.1,24,29.1,24,10.0,24,7.9,24,12.0,18.1,30.0, ,14.0, ,0.0,G,,0,2022,1,Winter,46.0
2022-01-23,30.8,24,7.1,24,1015.1,24,14.1,24,10.0,24,8.8,24,13.0,18.1,37.9, ,14.0, ,0.0,G,,1000,2022,1,Winter,44.0
2022-01-24,31.6,24,20.7,24,1011.2,19,9.9,24,8.5,24,5.7,24,11.1,,37.9, ,26.1, ,0.01,G,,1000,2022,1,Winter,61.0
2022-01-25,38.4,24,24.2,24,1012.7,24,11.4,24,9.6,24,8.7,24,18.1,22.9,43.0, ,28.0, ,0.0,G,,1000,2022,1,Winter,54.0
2022-01-26,27.8,24,6.5,24,1024.6,24,23.7,24,10.0,24,11.3,24,17.1,22.0,43.0, ,23.0, ,0.0,G,,0,2022,1,Winter,38.0
2022-01-27,24.5,24,4.6,24,1030.5,24,29.5,24,10.0,24,7.3,24,13.0,18.1,32.0, ,18.0, ,0.0,G,,0,2022,1,Winter,44.0
2022-01-28,32.1,24,17.2,24,1021.7,18,20.3,24,6.9,24,6.1,24,12.0,,35.1, ,18.0, ,0.0,G,,1000,2022,1,Winter,67.0
2022-01-29,23.3,24,16.9,24,1006.9,15,7.2,24,2.1,24,17.2,24,26.0,34.0,35.1, ,17.1, ,0.29,G,7.9,101000,2022,1,Winter,66.0
2022-01-30,19.3,24,1.0,24,1012.8,24,11.8,24,10.0,24,15.1,24,24.1,32.1,30.0, ,14.0, ,0.08,G,5.9,0,2022,1,Winter,45.0
2022-01-31,25.8,24,7.2,24,1025.1,24,24.1,24,10.0,24,6.1,24,8.9,,30.0, ,14.0, ,0.0,G,5.9,0,2022,1,Winter,48.0
2022-02-01,29.0,24,13.8,24,1033.0,24,32.0,24,10.0,24,7.0,24,12.0,18.1,37.0, ,19.0, ,0.0,G,5.1,0,2022,2,Winter,56.0
2022-02-02,36.1,24,28.3,24,1031.6,18,30.6,24,9.8,24,5.0,24,7.0,,42.1, ,24.1, ,0.0,G,3.1,0,2022,2,Winter,79.0
2022-02-03,43.5,24,39.7,24,1026.2,12,23.8,24,3.6,24,4.4,24,8.0,,48.0, ,30.9, ,0.02,G,1.2,110000,2022,2,Winter,87.0
2022-02-04,42.5,24,38.0,24,1014.5,15,12.4,24,5.5,24,8.9,24,14.0,22.0,55.0, ,30.0, ,0.62,G,2.0,10000,2022,2,Winter,81.0
2022-02-05,27.0,24,15.7,24,1021.7,22,19.5,24,9.7,24,14.8,24,21.0,31.1,30.0,*,24.1,*,0.52,G,,11000,2022,2,Winter,56.0
2022-02-06,23.4,24,6.6,24,1035.6,24,34.6,24,10.0,24,8.0,24,17.1,24.1,32.0, ,17.1, ,0.0,G,,0,2022,2,Winter,52.0
2022-02-07,32.9,24,26.4,24,1028.9,15,27.0,24,6.3,24,6.5,24,11.1,,39.0, ,17.1, ,0.0,G,,11000,2022,2,Winter,84.0
2022-02-08,39.4,24,30.5,24,1013.8,19,13.0,24,8.3,24,9.7,24,22.0,27.0,46.9, ,30.9, ,0.23,G,,10000,2022,2,Winter,62.0
2022-02-09,37.0,24,18.7,24,1017.5,24,16.5,24,10.0,24,8.7,24,14.0,17.1,46.9, ,30.9, ,0.08,G,,0,2022,2,Winter,54.0
2022-02-10,43.3,24,28.6,24,1011.8,24,10.8,24,9.7,24,7.5,24,18.1,26.0,55.9, ,30.9, ,0.0,G,,0,2022,2,Winter,51.0
2022-02-11,47.4,24,23.7,24,1014.4,24,13.4,24,10.0,24,9.6,24,19.0,25.1,55.9, ,34.0, ,0.0,G,,0,2022,2,Winter,46.0
2022-02-12,53.3,24,29.3,24,1012.4,24,11.3,24,10.0,24,11.0,24,19.0,26.0,60.1, ,37.0, ,0.0,G,,0,2022,2,Winter,36.0
2022-02-13,37.1,24,24.6,24,1019.7,19,18.8,24,5.7,24,9.0,24,17.1,22.9,51.1,*,30.9,*,0.12,G,2.0,11000,2022,2,Winter,69.0
2022-02-14,24.2,24,5.5,24,1019.7,23,18.2,24,9.8,24,15.1,24,20.0,27.0,42.1, ,18.0, ,0.07,G,1.2,1000,2022,2,Winter,41.0
2022-02-15,23.5,24,0.2,24,1033.9,24,32.9,24,10.0,24,10.7,24,15.9,22.0,32.0, ,18.0, ,0.0,G,1.2,0,2022,2,Winter,36.0
2022-02-16,34.9,24,17.2,24,1038.6,24,37.6,24,10.0,24,8.1,24,15.0,20.0,46.0, ,18.0, ,0.0,G,,0,2022,2,Winter,59.0
2022-02-17,52.8,24,39.8,24,1023.5,24,22.5,24,10.0,24,10.3,24,15.0,21.0,63.0,*,43.0,*,0.0,G,,0,2022,2,Winter,65.0
2022-02-18,49.9,24,36.8,24,1005.5,24,3.6,24,9.2,24,17.2,24,28.9,40.0,63.0,*,34.0,*,0.55,G,,10000,2022,2,Winter,51.0
2022-02-19,32.2,24,11.1,24,1016.4,23,14.9,24,10.0,24,11.4,24,27.0,36.9,41.0,*,27.0,*,0.25,G,,11000,2022,2,Winter,41.0
2022-02-20,27.3,24,4.8,24,1028.1,24,27.1,24,10.0,24,14.6,24,27.0,36.9,41.0, ,21.9, ,0.0,G,,0,2022,2,Winter,42.0
2022-02-21,39.3,24,19.7,24,1026.9,24,25.9,24,10.0,24,8.4,24,15.0,18.1,54.0, ,21.9, ,0.0,G,,0,2022,2,Winter,51.0
2022-02-22,42.0,24,36.1,24,1025.0,20,24.4,24,6.6,24,7.1,24,15.9,26.0,54.0, ,33.1, ,0.0,G,,110000,2022,2,Winter,86.0
2022-02-23,58.0,24,46.9,24,1014.0,24,12.8,24,9.8,24,11.2,24,24.1,35.0,68.0, ,36.0, ,0.23,G,,10000,2022,2,Winter,60.0
2022-02-24,34.0,24,14.1,24,1028.3,24,27.3,24,10.0,24,11.4,24,21.0,28.0,48.9,*,30.0,*,0.0,G,,1000,2022,2,Winter,43.0
2022-02-25,33.5,24,23.7,24,1023.3,15,20.7,24,7.2,24,10.8,24,21.0,28.0,43.0, ,28.9, ,0.52,G,,11000,2022,2,Winter,72.0
2022-02-26,30.0,24,12.1,24,1028.1,24,27.1,24,10.0,24,11.4,24,19.0,27.0,43.0, ,24.1, ,0.3,G,,0,2022,2,Winter,46.0
2022-02-27,36.4,24,13.5,24,1019.1,24,18.0,24,10.0,24,12.3,24,21.0,28.0,48.0, ,24.1, ,0.0,G,,0,2022,2,Winter,39.0
2022-02-28,33.5,24,8.3,24,1020.8,24,19.8,24,10.0,24,13.0,24,22.0,32.1,48.0, ,27.0, ,0.0,G,,0,2022,2,Winter,31.0
2022-03-01,36.7,24,14.8,24,1023.0,24,21.9,24,10.0,24,7.9,24,15.9,25.1,46.0, ,27.0, ,0.0,G,,0,2022,3,Spring,53.0
2022-03-02,45.9,24,28.3,24,1014.4,24,13.4,24,10.0,24,8.4,24,14.0,17.1,53.1, ,30.9, ,0.0,G,,0,2022,3,Spring,52.0
2022-03-03,42.0,24,23.6,24,1015.1,24,13.5,24,9.9,24,14.3,24,22.0,28.0,53.1, ,34.0, ,0.03,G,,10000,2022,3,Spring,42.0
2022-03-04,28.5,24,3.9,24,1031.5,24,30.5,24,10.0,24,10.1,24,21.0,25.1,48.0, ,21.9, ,0.0,I,,0,2022,3,Spring,34.0
2022-03-05,37.6,24,14.6,24,1031.9,24,30.9,24,10.0,24,6.1,24,13.0,19.0,45.0, ,21.9, ,0.0,G,,0,2022,3,Spring,49.0
2022-03-06,49.3,24,40.3,24,1019.4,22,19.1,24,9.3,24,8.2,24,15.9,24.1,68.0, ,30.9, ,0.0,G,,10000,2022,3,Spring,73.0
2022-03-07,64.7,24,50.2,24,1009.2,24,8.2,24,9.7,24,9.8,24,21.0,31.1,73.9,*,57.9,*,0.05,G,,10000,2022,3,Spring,57.0
2022-03-08,47.7,24,25.9,24,1013.1,24,11.2,24,9.8,24,19.3,24,28.9,42.0,73.9, ,39.9, ,0.05,G,,10000,2022,3,Spring,39.0
2022-03-09,37.7,24,24.4,24,1019.9,15,17.8,23,6.4,24,7.6,24,13.0,,50.0, ,33.1, ,0.01,G,,111000,2022,3,Spring,73.0
2022-03-10,39.2,24,29.7,24,1019.3,21,18.5,24,8.4,24,5.6,24,9.9,,50.0, ,32.0, ,0.57,G,,111000,2022,3,Spring,65.0
2022-03-11,44.9,24,25.7,24,1018.8,24,17.8,24,9.9,24,5.2,24,11.1,,53.1, ,32.0, ,0.0,G,,0,2022,3,Spring,56.0
2022-03-12,41.2,24,35.2,24,1001.3,12,999.4,24,6.7,24,12.5,24,35.0,40.0,53.1, ,25.0, ,0.0,G,,111000,2022,3,Spring,72.0
2022-03-13,27.9,24,6.5,24,1015.0,23,14.3,24,9.6,24,18.0,24,26.0,40.0,46.9, ,23.0, ,0.47,G,,1000,2022,3,Spring,42.0
2022-03-14,41.5,24,20.0,24,1027.2,24,26.2,24,9.9,24,8.3,24,13.0,18.1,57.0, ,23.0, ,0.0,G,,1000,2022,3,Spring,43.0
2022-03-15,52.8,24,29.7,24,1024.0,24,22.9,24,10.0,24,7.6,24,14.0,,68.0, ,34.0, ,0.0,G,,0,2022,3,Spring,41.0
2022-03-16,56.4,24,36.5,24,1021.1,24,20.1,24,10.0,24,7.6,24,13.0,15.0,68.0, ,46.0, ,0.0,G,,10000,2022,3,Spring,54.0
2022-03-17,46.7,24,42.8,24,1018.1,18,17.3,24,2.9,24,8.7,24,13.0,,64.0, ,42.1, ,0.0,G,,110000,2022,3,Spring,89.0
2022-03-18,57.0,24,49.3,24,1014.7,22,13.4,24,5.8,24,5.3,24,14.0,,73.0, ,42.1, ,0.11,G,,110000,2022,3,Spring,75.0
2022-03-19,55.6,24,49.0,24,1010.9,20,10.4,24,6.9,24,6.8,24,12.0,17.1,73.0, ,46.0, ,0.0,G,,100000,2022,3,Spring,76.0
2022-03-20,57.7,24,41.9,24,1007.3,23,6.1,24,9.9,24,10.8,24,22.9,29.9,68.0, ,46.0, ,0.07,G,,10010,2022,3,Spring,52.0
2022-03-21,50.7,24,26.6,24,1015.5,24,14.5,24,10.0,24,15.2,24,22.9,29.9,62.1, ,44.1, ,0.0,G,,0,2022,3,Spring,36.0
2022-03-22,51.3,24,18.3,24,1019.8,24,18.8,24,10.0,24,14.0,24,19.0,25.1,62.1, ,44.1, ,0.0,G,,0,2022,3,Spring,25.0
2022-03-23,44.9,24,17.0,24,1023.3,24,22.3,24,10.0,24,9.4,24,13.0,19.0,57.0, ,39.9, ,0.0,G,,10000,2022,3,Spring,46.0
2022-03-24,42.3,24,36.9,24,1015.7,18,14.7,24,3.9,24,15.3,24,21.0,27.0,46.9, ,39.0, ,0.37,G,,10000,2022,3,Spring,88.0
2022-03-25,49.2,24,38.6,24,1003.2,21,2.8,24,7.9,24,8.8,24,17.1,24.1,60.1, ,39.0, ,0.79,G,,10000,2022,3,Spring,57.0
2022-03-26,50.7,24,31.6,24,999.1,23,997.9,24,9.9,24,10.9,24,18.1,26.0,60.1, ,44.1, ,0.03,G,,10010,2022,3,Spring,49.0
2022-03-27,42.7,24,24.5,24,1001.8,24,0.8,24,10.0,24,14.3,24,21.0,28.9,53.1, ,36.0, ,0.04,G,,0,2022,3,Spring,48.0
2022-03-28,29.3,24,6.1,24,1011.2,24,10.1,24,10.0,24,19.5,24,24.1,34.0,45.0, ,24.1, ,0.0,G,,0,2022,3,Spring,37.0
2022-03-29,29.8,24,9.6,24,1019.0,24,18.0,24,10.0,24,17.6,24,22.0,31.1,37.0, ,24.1, ,0.0,G,,0,2022,3,Spring,41.0
2022-03-30,36.7,24,9.3,24,1022.4,24,21.4,24,10.0,24,9.0,24,18.1,22.0,46.9, ,25.0, ,0.0,G,,0,2022,3,Spring,40.0
2022-03-31,49.9,24,41.4,24,1008.7,17,8.2,24,7.7,24,8.8,24,15.0,22.9,61.0, ,30.0, ,0.0,G,,110000,2022,3,Spring,79.0
2022-04-01,55.5,24,42.4,24,1001.1,21,999.2,24,9.3,24,12.7,24,24.1,33.0,64.0, ,42.1, ,0.31,G,,10000,2022,4,Spring,55.0
2022-04-02,44.9,24,21.5,24,1015.2,24,14.2,24,10.0,24,14.5,24,22.9,34.0,61.0, ,39.0, ,0.26,G,,0,2022,4,Spring,46.0
2022-04-03,44.6,24,34.8,24,1011.0,23,9.9,24,9.8,24,6.1,24,14.0,,55.0, ,39.0, ,0.0,G,,10000,2022,4,Spring,69.0
2022-04-04,45.6,24,28.1,24,1012.9,24,11.9,24,10.0,24,12.4,24,19.0,25.1,54.0, ,39.9, ,0.09,G,,0,2022,4,Spring,47.0
2022-04-05,49.5,24,28.4,24,1017.0,24,16.0,24,10.0,24,6.6,24,13.0,,55.0, ,39.9, ,0.0,G,,0,2022,4,Spring,53.0
2022-04-06,47.4,24,42.5,24,1010.7,21,9.8,24,7.3,24,14.1,24,25.1,33.0,55.0, ,44.1, ,0.28,G,,10000,2022,4,Spring,85.0
2022-04-07,48.4,24,43.2,24,1010.8,17,8.9,24,7.5,24,11.3,24,27.0,35.9,53.1, ,44.1, ,0.14,G,,10000,2022,4,Spring,84.0
2022-04-08,55.1,24,40.5,24,1002.0,18,0.1,24,7.4,24,11.5,24,27.0,36.9,64.0, ,46.0, ,1.01,G,,10010,2022,4,Spring,53.0
2022-04-09,52.6,24,36.2,24,1003.5,23,2.4,24,10.0,24,8.2,24,15.9,27.0,64.0, ,48.9, ,0.04,G,,10000,2022,4,Spring,58.0
2022-04-10,47.5,24,29.7,24,1006.8,23,5.7,24,10.0,24,13.3,24,21.0,29.9,55.9, ,43.0, ,0.02,G,,10000,2022,4,Spring,47.0
2022-04-11,47.8,24,25.2,24,1017.3,24,16.3,24,10.0,24,10.9,24,21.0,26.0,60.1, ,42.1, ,0.0,G,,0,2022,4,Spring,46.0
2022-04-12,56.1,24,39.7,24,1015.9,24,15.0,24,9.9,24,8.1,24,12.0,17.1,71.1, ,42.1, ,0.01,G,,10000,2022,4,Spring,54.0
2022-04-13,59.7,24,44.6,24,1016.7,24,15.7,24,10.0,24,6.0,24,13.0,17.1,71.1, ,50.0, ,0.03,G,,0,2022,4,Spring,63.0
2022-04-14,61.3,24,50.6,24,1008.1,24,6.9,24,10.0,24,8.1,24,24.1,28.9,71.1, ,50.0, ,0.0,G,,10010,2022,4,Spring,63.0
2022-04-15,60.2,24,27.6,24,1017.0,24,16.0,24,10.0,24,10.4,24,22.9,33.0,71.1, ,51.1, ,0.11,G,,0,2022,4,Spring,29.0
2022-04-16,60.3,24,33.0,24,1014.1,24,13.1,24,10.0,24,11.5,24,15.0,22.0,70.0, ,51.1, ,0.0,G,,0,2022,4,Spring,47.0
2022-04-17,46.9,24,28.7,24,1017.5,24,16.0,24,9.9,24,14.0,24,21.0,28.0,54.0,*,43.0,*,0.14,G,,10000,2022,4,Spring,42.0
2022-04-18,46.2,24,23.0,24,1026.2,24,25.2,24,10.0,24,9.6,24,15.0,21.0,53.1, ,41.0, ,0.0,G,,0,2022,4,Spring,50.0
2022-04-19,45.7,24,33.3,24,1008.9,19,5.9,24,7.3,24,17.2,24,25.1,35.9,53.1, ,39.9, ,2.06,G,,10000,2022,4,Spring,58.0
2022-04-20,48.9,24,23.7,24,1022.4,24,21.4,24,10.0,24,13.2,24,20.0,27.0,60.1, ,39.9, ,1.14,G,,0,2022,4,Spring,41.0
2022-04-21,51.0,24,36.0,24,1031.0,24,30.0,24,10.0,24,9.8,24,20.0,28.0,60.1, ,43.0, ,0.0,G,,0,2022,4,Spring,59.0
2022-04-22,58.3,24,35.6,24,1027.0,24,26.0,24,10.0,24,9.4,24,17.1,21.0,68.0, ,45.0, ,0.0,G,,0,2022,4,Spring,39.0
2022-04-23,55.9,24,31.2,24,1028.1,24,27.1,24,10.0,24,6.7,24,11.1,15.9,68.0, ,50.0, ,0.0,G,,0,2022,4,Spring,45.0
2022-04-24,55.0,24,36.6,24,1024.1,22,23.0,24,10.0,24,7.9,24,13.0,20.0,61.0, ,50.0, ,0.0,G,,0,2022,4,Spring,47.0
2022-04-25,50.8,24,32.7,24,1024.0,24,23.0,24,10.0,24,7.9,24,9.9,,60.1, ,46.0, ,0.0,G,,0,2022,4,Spring,54.0
2022-04-26,52.7,24,43.0,24,1019.5,20,18.3,24,8.1,24,8.3,24,15.0,,59.0, ,46.0, ,0.0,G,,10000,2022,4,Spring,80.0
2022-04-27,52.8,24,34.9,24,1013.6,23,12.4,24,9.9,24,14.8,24,22.9,33.0,60.1, ,46.9, ,0.05,G,,10000,2022,4,Spring,43.0
2022-04-28,46.8,24,19.5,24,1015.5,24,14.4,24,10.0,24,18.9,24,24.1,32.1,59.0, ,41.0, ,0.0,G,,0,2022,4,Spring,31.0
2022-04-29,50.7,24,11.2,24,1017.8,24,16.9,24,10.0,24,15.7,24,24.1,28.9,62.1, ,41.0, ,0.0,G,,0,2022,4,Spring,21.0
2022-04-30,55.2,24,18.2,24,1019.0,24,18.0,24,10.0,24,8.7,24,17.1,22.0,66.9, ,42.1, ,0.0,G,,0,2022,4,Spring,27.0
2022-05-01,56.5,24,30.5,24,1019.3,24,18.3,24,10.0,24,6.7,24,12.0,,66.9, ,46.9, ,0.0,G,,0,2022,5,Spring,46.0
2022-05-02,53.8,24,45.5,24,1017.6,13,16.3,24,7.1,24,9.3,24,17.1,,66.9, ,48.0, ,0.32,G,,10010,2022,5,Spring,83.0
2022-05-03,54.3,24,46.4,24,1020.2,20,19.2,24,9.7,24,7.9,24,13.0,17.1,61.0, ,50.0, ,0.03,G,,10000,2022,5,Spring,73.0
2022-05-04,53.6,24,47.9,24,1016.3,22,15.4,24,7.6,24,6.4,24,11.1,,66.9, ,50.0, ,0.09,G,,10000,2022,5,Spring,80.0
2022-05-05,62.9,24,45.8,24,1016.9,23,15.8,24,10.0,24,7.4,24,14.0,,71.1, ,50.0, ,0.03,G,,0,2022,5,Spring,50.0
2022-05-06,58.6,24,47.2,24,1014.7,23,13.6,24,8.5,24,6.7,24,14.0,,71.1, ,51.1, ,0.0,G,,10000,2022,5,Spring,78.0
2022-05-07,50.0,24,44.9,24,1010.3,17,8.9,24,6.7,24,15.4,24,25.1,34.0,62.1, ,48.0, ,0.99,G,,10000,2022,5,Spring,76.0
2022-05-08,50.8,24,31.9,24,1017.5,24,16.5,24,10.0,24,16.5,24,24.1,31.1,59.0, ,46.0, ,0.83,G,,10000,2022,5,Spring,43.0
2022-05-09,56.3,24,22.9,24,1022.3,24,21.2,24,10.0,24,13.7,24,15.9,22.9,69.1, ,46.0, ,0.02,G,,0,2022,5,Spring,27.0
2022-05-10,59.8,24,25.4,24,1026.4,24,25.3,24,10.0,24,13.7,24,19.0,28.0,71.1, ,46.9, ,0.0,G,,0,2022,5,Spring,33.0
2022-05-11,60.9,24,34.6,24,1025.2,24,24.2,24,10.0,24,9.1,24,15.0,,75.9, ,53.1, ,0.0,G,,0,2022,5,Spring,42.0
2022-05-12,62.7,24,52.4,24,1025.1,20,24.1,24,10.0,24,7.2,24,12.0,,75.9, ,53.1, ,0.0,G,,0,2022,5,Spring,74.0
2022-05-13,60.8,24,56.3,24,1024.9,14,23.9,24,5.5,24,8.2,24,15.0,,68.0,*,55.4,*,0.0,G,,110000,2022,5,Spring,88.0
2022-05-14,64.2,24,59.7,24,1017.8,9,18.6,24,4.8,24,5.1,24,13.0,18.1,73.9, ,55.9, ,0.0,G,,110000,2022,5,Spring,87.0
2022-05-15,65.8,24,59.7,24,1011.5,17,11.3,24,5.6,24,6.4,24,15.0,19.0,78.1, ,57.9, ,0.3,G,,10000,2022,5,Spring,78.0
2022-05-16,68.7,24,60.2,24,1006.2,23,4.9,24,9.7,24,7.5,24,15.0,20.0,78.1, ,59.0, ,0.02,G,,10010,2022,5,Spring,73.0
2022-05-17,67.5,24,46.3,24,1006.0,24,5.0,24,10.0,24,13.1,24,28.0,36.9,78.1, ,59.0, ,0.47,G,,0,2022,5,Spring,41.0
2022-05-18,64.0,24,37.7,24,1013.1,24,12.0,24,10.0,24,11.0,24,15.9,25.1,78.1, ,57.0, ,0.0,G,,0,2022,5,Spring,44.0
2022-05-19,59.9,24,50.8,24,1008.9,20,7.7,24,7.8,24,6.3,24,9.9,,73.0, ,55.0, ,0.7,G,,10000,2022,5,Spring,80.0
2022-05-20,59.7,24,54.3,24,1012.1,15,11.5,24,7.1,24,6.7,24,14.0,19.0,68.0, ,54.0, ,0.02,G,,110010,2022,5,Spring,86.0
2022-05-21,70.2,24,61.3,24,1014.8,18,13.8,24,4.7,24,4.8,24,9.9,,91.0, ,54.0, ,0.44,G,,100000,2022,5,Spring,67.0
2022-05-22,82.0,24,63.7,24,1015.2,24,14.2,24,9.7,24,7.4,24,14.0,15.9,90.0,*,73.0,*,0.0,G,,0,2022,5,Spring,57.0
